Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Ease of Online booking,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
1,80,1,0,413,1,2,1,1,1,1,3,4,2,4,2,1,36,23.0,0
1,68,0,1,416,3,3,5,3,4,4,4,3,4,1,4,4,28,22.0,0
1,53,1,0,1430,2,4,2,2,2,2,2,4,4,3,4,2,23,31.0,0
0,61,0,0,1065,3,3,2,3,2,2,5,3,4,3,4,2,35,12.0,0
1,67,0,0,1608,2,3,2,3,2,2,5,5,5,4,5,2,0,1.0,0
1,52,1,2,2342,3,1,3,3,3,2,4,3,4,3,2,3,0,7.0,0
1,62,0,1,4983,3,3,3,4,4,2,1,3,4,4,1,4,0,0.0,0
1,66,0,0,647,3,3,5,3,5,5,3,1,1,2,2,5,0,0.0,0
1,63,0,0,325,3,3,1,5,2,5,5,3,5,1,5,1,0,0.0,0
0,22,1,0,227,1,1,2,1,2,2,3,2,3,3,4,2,0,0.0,0
1,61,1,0,377,2,3,2,2,2,2,3,3,4,4,3,2,28,53.0,0
1,61,0,0,376,3,3,4,5,5,3,3,3,1,3,3,3,0,13.0,0
1,58,1,2,1572,3,2,3,3,4,3,3,3,3,2,3,3,33,34.0,0
1,42,0,0,357,4,4,3,5,4,2,2,4,2,5,2,3,1,0.0,0
0,26,1,0,531,3,3,4,3,4,4,2,5,3,1,5,4,10,0.0,0
1,38,0,0,883,1,0,5,0,5,5,4,5,4,4,5,5,80,80.0,0
1,52,0,0,719,3,3,2,3,2,2,4,2,2,3,3,2,0,7.0,0
1,61,0,0,1846,1,1,5,5,4,3,3,1,1,4,3,3,0,0.0,0
1,7,0,0,1073,2,1,4,1,4,4,4,5,5,3,4,4,0,0.0,0
0,65,1,2,414,4,4,1,4,1,1,4,5,4,4,5,1,24,27.0,0
1,48,0,0,417,3,3,4,3,2,3,3,3,3,4,3,3,0,0.0,0
1,67,1,1,341,3,5,3,3,3,3,3,4,2,4,1,3,4,40.0,0
1,67,0,0,2402,1,1,1,5,5,1,1,5,2,5,3,5,0,1.0,0
1,14,0,0,1608,2,2,3,2,3,3,4,1,2,1,1,3,0,0.0,0
0,37,1,0,461,2,2,4,2,3,4,1,4,5,2,3,4,0,0.0,0
1,49,1,2,3257,2,1,4,3,3,2,2,2,2,2,2,3,8,24.0,0
1,60,1,0,1020,2,1,2,2,2,2,3,5,2,3,3,2,3,0.0,0
1,55,0,0,349,1,1,3,1,3,3,5,1,2,4,3,3,0,0.0,0
1,42,1,2,327,2,5,1,4,3,2,2,2,2,1,2,4,0,0.0,0
1,58,1,0,907,3,4,2,3,3,3,3,3,3,3,3,1,0,0.0,0
1,46,0,1,295,2,2,2,3,3,4,4,2,4,4,4,2,0,0.0,0
1,30,1,2,306,2,2,2,2,2,2,2,2,3,4,3,2,28,28.0,0
1,36,0,0,597,2,2,3,2,3,3,5,2,4,3,4,3,38,37.0,0
1,59,0,0,528,2,4,3,5,4,2,2,4,2,4,2,5,5,0.0,0
1,43,0,0,819,1,1,2,4,3,1,1,1,1,4,1,3,0,0.0,0
1,50,0,0,770,3,3,4,3,5,4,5,4,4,3,5,4,0,0.0,0
1,52,0,0,1489,3,3,4,3,3,4,4,3,4,2,4,3,23,11.0,0
1,47,0,0,436,4,4,2,4,2,2,3,2,5,3,4,2,0,0.0,0
1,31,0,0,370,2,2,3,2,3,3,4,5,4,4,3,3,8,16.0,0
1,16,0,0,1197,3,3,2,3,2,2,5,5,3,3,5,2,0,0.0,0
1,52,0,0,227,2,2,3,2,3,3,3,5,5,4,4,3,0,3.0,0
1,30,0,0,273,2,1,4,1,1,4,3,2,3,1,5,4,0,0.0,0
1,68,1,2,352,3,5,3,3,3,3,3,3,3,4,3,2,0,0.0,0
1,39,0,0,679,2,2,3,2,3,3,5,5,5,4,5,3,5,0.0,0
1,63,0,1,1846,1,1,4,4,5,2,2,1,3,5,2,4,5,0.0,0
1,48,1,2,296,4,4,5,4,4,4,4,3,4,1,4,3,0,0.0,0
1,25,1,2,459,3,1,3,4,3,3,4,2,2,3,2,3,0,32.0,0
0,26,1,0,1624,2,2,4,2,4,4,2,5,4,4,4,4,4,6.0,0
1,13,0,0,236,2,2,5,2,5,5,1,2,1,1,1,5,3,7.0,0
1,52,0,0,515,2,2,3,2,3,3,3,4,4,5,4,3,0,0.0,0
1,43,0,0,332,2,2,4,2,4,4,3,2,3,2,2,4,30,42.0,0
1,28,0,2,303,3,3,4,3,4,4,5,2,4,5,5,4,0,0.0,0
1,51,1,0,1269,4,1,4,4,4,4,4,5,3,1,3,4,85,88.0,0
1,53,0,0,666,4,4,5,4,5,3,3,4,5,3,3,5,0,2.0,0
0,16,1,0,620,1,1,2,1,2,2,3,4,3,4,4,2,0,4.0,0
0,24,1,2,862,1,1,5,1,5,5,3,2,2,4,2,5,0,16.0,0
0,36,1,0,1020,2,2,3,2,3,3,3,2,2,4,2,3,20,17.0,0
0,34,1,0,151,2,2,3,2,3,3,2,2,3,2,3,3,15,0.0,0
1,9,0,0,135,3,3,4,3,4,4,4,5,2,3,3,4,15,12.0,0
1,20,0,0,89,2,2,2,2,2,2,4,1,4,3,4,2,0,3.0,0
1,64,0,0,946,3,3,4,3,4,4,2,1,5,4,4,4,2,0.0,0
1,40,0,1,347,3,5,2,5,2,2,5,5,5,4,5,2,2,0.0,0
1,45,0,1,409,1,1,2,1,2,2,3,4,2,2,3,2,73,48.0,0
0,26,1,0,1064,3,3,3,3,3,3,1,1,4,2,4,3,0,0.0,0
0,37,1,0,552,2,2,2,2,2,2,4,1,1,4,5,2,106,118.0,0
1,65,0,0,835,4,4,5,4,5,5,1,1,3,2,3,5,0,0.0,0
1,51,1,0,689,3,2,4,4,3,3,3,3,3,3,3,3,10,19.0,0
1,12,0,0,1055,2,2,4,2,1,4,3,3,5,3,4,4,0,3.0,0
1,27,1,1,717,3,3,3,3,3,3,4,2,3,1,3,3,0,0.0,0
1,61,0,0,1303,2,2,1,2,3,1,4,4,3,3,4,1,0,0.0,0
1,15,1,2,3993,3,4,3,2,3,3,4,4,4,3,4,3,1,0.0,0
1,53,0,0,475,3,3,3,4,4,1,1,2,2,4,2,4,152,169.0,0
1,18,0,0,1117,3,3,1,3,1,1,5,4,5,5,5,1,0,0.0,0
1,67,0,0,356,4,4,5,4,5,2,2,4,2,5,2,5,0,0.0,0
0,45,1,2,507,3,3,5,3,4,5,4,2,3,2,4,5,0,0.0,0
1,48,0,0,957,2,3,3,5,5,1,1,3,1,5,1,4,35,25.0,0
0,39,1,2,414,4,4,2,4,2,2,5,4,4,3,4,2,0,0.0,0
1,36,0,0,312,1,1,4,1,5,4,5,5,5,4,4,4,0,0.0,0
1,40,1,0,946,4,2,4,4,4,4,2,5,3,1,3,4,0,0.0,0
0,36,1,2,325,4,5,1,5,1,1,4,3,4,4,5,1,1,2.0,0
1,16,0,1,300,2,2,4,2,4,4,3,2,5,3,5,4,31,28.0,0
1,44,0,0,1121,3,3,4,3,4,4,4,1,2,3,2,4,0,0.0,0
1,10,0,0,895,2,2,2,2,2,2,5,4,3,2,3,2,26,14.0,0
0,39,1,2,312,4,4,3,4,3,3,3,2,4,4,5,3,0,0.0,0
1,41,0,0,957,3,3,3,3,3,3,3,3,5,5,5,3,0,0.0,0
1,67,0,2,101,3,3,4,5,4,2,2,3,2,3,2,4,0,4.0,0
1,56,0,0,1005,3,3,1,3,1,1,2,4,3,4,2,1,10,25.0,0
1,14,0,0,650,1,1,2,1,2,2,3,3,3,4,3,2,0,0.0,0
1,62,0,0,421,3,3,5,3,5,5,3,1,3,3,1,5,68,83.0,0
1,43,1,0,2586,2,5,5,3,3,2,2,2,2,4,2,1,0,21.0,0
1,38,0,0,633,2,2,1,2,1,1,4,1,2,3,2,1,13,18.0,0
1,51,0,2,1814,2,2,2,3,4,3,3,2,3,2,3,4,0,0.0,0
0,35,1,2,2288,3,4,4,4,2,4,4,3,4,3,5,4,0,0.0,0
1,65,0,2,2446,3,3,4,2,4,2,2,3,3,4,2,2,11,0.0,0
1,43,1,2,3785,3,3,4,4,3,1,1,2,3,3,1,4,0,0.0,0
0,25,1,0,399,2,2,5,2,3,5,3,4,2,2,5,5,0,0.0,0
1,40,0,0,763,4,4,3,4,3,3,1,4,3,4,3,3,34,39.0,0
1,45,1,0,1749,4,2,4,4,4,4,4,2,4,3,4,4,0,0.0,0
1,69,0,0,1440,3,3,1,4,4,2,2,3,5,1,2,1,107,96.0,0
1,21,0,2,377,4,4,5,4,5,5,5,2,5,3,5,5,0,0.0,0
1,42,1,0,1041,4,4,5,4,5,5,4,1,3,1,2,5,75,71.0,0
1,53,0,0,756,1,1,3,5,4,1,1,1,1,5,1,5,39,29.0,0
1,65,0,0,1488,1,1,1,1,1,1,5,4,5,4,5,1,0,0.0,0
1,27,0,0,86,3,3,5,3,5,5,3,3,5,5,4,5,48,42.0,0
1,27,0,0,1590,2,2,5,2,5,5,5,5,5,3,5,5,3,14.0,0
0,21,1,0,2218,3,3,3,3,3,3,3,1,2,4,3,3,0,0.0,0
1,54,0,0,1535,2,2,3,1,1,1,1,2,1,3,1,4,3,24.0,0
0,38,1,2,1979,4,4,4,4,2,4,4,3,5,4,5,4,0,0.0,0
1,56,1,0,425,3,4,2,1,2,3,3,3,3,1,3,3,0,0.0,0
1,9,0,0,569,4,4,1,4,1,1,3,1,4,5,2,1,0,0.0,0
1,26,1,2,3346,1,0,1,0,1,1,1,1,4,3,4,1,0,7.0,0
1,47,0,0,1073,2,2,1,2,1,1,3,5,4,5,5,1,0,0.0,0
1,77,1,2,1379,4,5,4,3,2,4,4,4,4,2,4,4,32,24.0,0
0,57,1,2,214,1,1,3,1,3,3,4,1,3,4,3,3,0,0.0,0
1,69,0,0,1044,2,2,1,2,5,4,4,2,4,4,4,2,0,0.0,0
0,25,1,2,868,3,3,2,3,2,2,3,5,5,5,5,2,0,0.0,0
0,18,1,1,369,2,2,3,2,5,3,1,1,4,1,3,3,0,0.0,0
1,41,0,0,677,3,3,1,3,1,1,3,1,4,1,3,1,0,0.0,0
1,49,1,0,1218,2,4,2,2,2,2,1,3,4,2,4,2,1,0.0,0
1,56,0,0,1218,3,3,3,3,3,3,2,1,3,3,3,3,0,0.0,0
1,59,0,0,200,2,2,2,2,2,2,4,2,3,3,3,2,0,0.0,0
0,24,1,0,587,2,2,2,2,3,2,4,1,2,3,3,2,23,0.0,0
1,34,0,1,342,3,3,2,3,2,2,1,4,3,2,4,2,3,0.0,0
1,30,0,0,1076,3,3,4,3,4,4,3,4,5,5,4,4,0,0.0,0
1,25,0,0,414,2,2,4,2,1,4,5,4,5,5,3,4,8,18.0,0
0,26,1,0,306,2,1,3,1,3,3,3,2,4,1,5,3,0,0.0,0
0,8,1,0,728,1,1,3,1,3,3,4,5,3,1,4,3,11,9.0,0
1,22,1,2,393,3,5,3,3,3,3,1,1,3,2,3,3,0,16.0,0
1,44,1,2,853,4,5,3,2,3,4,4,4,4,2,4,3,0,0.0,0
1,48,0,0,919,1,1,2,1,2,2,5,5,4,3,4,2,0,0.0,0
1,65,0,0,1471,2,2,5,2,5,5,3,5,5,5,5,5,0,0.0,0
0,21,1,0,287,3,3,3,3,2,3,3,3,3,3,4,3,0,29.0,0
1,41,0,1,1750,1,1,5,3,4,1,1,1,1,1,1,3,0,11.0,0
1,65,0,0,867,4,4,4,4,4,4,2,3,4,3,3,4,102,129.0,0
1,29,1,2,3095,2,2,2,2,2,2,1,3,4,3,3,2,0,8.0,0
1,59,1,0,407,3,3,3,3,3,3,3,3,3,4,3,1,29,22.0,0
1,40,0,0,1090,4,4,4,4,5,4,4,3,2,2,3,4,48,59.0,0
1,32,1,2,2373,2,3,2,2,2,2,2,5,4,1,4,2,0,2.0,0
0,38,1,0,399,2,1,1,1,1,1,4,1,5,3,3,1,42,28.0,0
1,27,0,0,547,2,2,4,2,4,4,2,3,3,3,4,4,0,6.0,0
1,23,1,2,590,2,4,2,2,2,2,3,1,4,3,4,2,22,14.0,0
1,40,0,0,110,3,3,2,3,2,2,2,5,2,5,2,2,0,0.0,0
0,26,1,1,383,3,3,3,3,3,3,1,3,4,2,5,3,0,0.0,0
0,39,1,0,114,3,3,4,3,5,4,3,2,4,4,5,4,6,0.0,0
1,11,0,0,1504,1,1,4,1,4,4,2,4,3,2,3,4,0,0.0,0
1,40,1,2,802,2,5,3,3,4,2,2,2,2,1,2,1,0,0.0,0
1,42,1,0,383,3,4,3,3,3,3,1,2,3,1,3,3,73,0.0,0
1,15,1,0,828,3,3,3,4,3,2,4,4,3,3,3,3,342,364.0,0
1,50,1,0,1189,2,2,2,2,2,1,3,4,3,2,3,2,186,201.0,0
1,35,0,1,594,1,1,2,1,2,2,1,2,2,3,2,2,68,68.0,0
1,31,0,2,2254,2,3,3,4,4,5,2,5,4,4,3,4,31,39.0,0
0,29,1,0,692,3,3,4,3,4,4,4,4,3,3,3,4,22,29.0,0
1,60,1,0,804,2,2,2,3,4,2,2,2,2,4,2,3,0,0.0,0
0,14,0,0,163,4,4,2,4,2,2,3,3,4,4,5,2,0,0.0,0
0,30,1,0,1239,3,3,2,3,2,2,1,4,1,2,1,2,0,21.0,0
0,39,1,0,456,1,1,2,1,2,2,4,4,3,3,4,2,12,0.0,0
0,22,1,0,223,3,3,2,3,2,2,3,2,4,4,5,2,0,0.0,0
1,41,0,0,1010,1,1,5,1,5,5,2,3,4,1,2,5,0,0.0,0
1,18,0,0,479,1,1,2,1,4,2,4,4,3,4,3,2,0,0.0,0
1,26,0,2,997,1,1,2,1,2,2,5,5,5,3,4,2,33,18.0,0
1,66,0,0,399,1,4,3,4,3,3,4,5,4,5,4,3,0,6.0,0
1,46,1,0,601,3,4,2,4,4,3,3,3,3,1,3,3,2,0.0,0
1,10,0,0,236,2,2,1,2,1,1,3,1,5,1,2,1,8,4.0,0
1,32,1,2,1512,3,4,3,3,3,3,1,4,3,1,3,3,56,70.0,0
1,60,0,0,954,1,1,4,1,4,4,2,1,2,3,5,4,0,0.0,0
0,23,1,0,888,3,3,4,3,4,4,5,4,4,5,5,4,0,8.0,0
0,25,1,0,733,3,3,4,3,4,4,4,5,4,4,4,4,10,17.0,0
1,67,0,0,414,3,3,3,3,3,3,5,4,4,2,2,3,16,0.0,0
1,14,0,0,102,4,4,3,4,3,3,2,4,4,5,1,3,0,0.0,0
1,43,0,0,612,2,3,1,3,1,1,1,1,3,4,5,1,0,0.0,0
0,22,1,0,524,3,3,5,3,5,5,2,5,3,3,5,5,8,10.0,0
0,19,1,0,1244,1,1,5,1,3,5,2,1,3,3,3,5,0,17.0,0
1,55,1,1,190,2,1,2,2,2,2,4,4,3,2,3,2,18,19.0,0
1,17,0,0,368,3,3,2,3,4,2,3,4,4,3,3,2,0,0.0,0
1,8,0,0,985,3,3,1,3,1,1,3,2,5,4,4,1,0,0.0,0
1,33,1,0,541,1,2,1,1,1,1,4,3,3,1,3,1,0,8.0,0
1,24,0,0,667,2,2,5,2,5,5,4,2,4,4,5,5,10,12.0,0
1,56,0,0,77,2,2,5,5,4,2,2,2,2,4,2,5,0,0.0,0
1,54,1,0,999,3,5,3,3,3,3,2,5,4,2,3,3,0,0.0,0
0,26,1,0,946,2,2,2,2,2,2,3,4,3,2,3,2,5,20.0,0
0,24,1,0,1334,2,2,1,2,1,1,4,4,1,2,2,1,16,0.0,0
0,37,1,0,577,4,4,5,4,5,5,5,5,1,3,5,5,0,28.0,0
0,33,1,0,581,4,4,1,4,4,1,1,3,4,4,4,1,25,29.0,0
1,36,0,0,187,2,2,4,2,5,4,5,3,5,4,4,4,74,90.0,0
1,8,1,2,998,4,2,4,4,4,4,2,3,4,3,4,4,4,11.0,0
1,24,0,0,936,2,2,4,2,4,4,5,4,5,4,5,4,0,0.0,0
1,50,0,0,967,3,3,5,3,5,5,5,4,5,4,4,5,24,23.0,0
1,62,1,0,471,3,4,1,3,2,3,3,3,3,4,3,4,26,34.0,0
1,27,0,2,867,2,2,4,2,4,4,1,4,4,3,3,4,0,0.0,0
1,48,0,0,1120,1,1,2,5,3,3,3,1,4,4,3,2,10,9.0,0
1,35,0,1,135,3,3,5,3,5,5,4,2,5,5,5,5,53,44.0,0
0,25,1,2,731,2,2,3,2,3,3,3,4,4,5,5,3,0,0.0,0
1,65,0,0,1562,1,1,5,2,4,3,3,1,3,2,3,3,122,99.0,0
0,27,1,0,838,3,3,3,3,3,3,2,5,3,2,5,3,0,0.0,0
1,8,1,2,3039,1,4,1,1,1,1,1,1,3,4,4,1,0,0.0,0
1,29,1,2,1426,3,1,3,4,3,3,3,4,3,1,3,3,0,0.0,0
0,26,1,0,861,4,4,3,4,3,3,4,3,3,1,3,3,0,16.0,0
0,26,1,0,599,3,3,5,3,2,5,5,2,2,1,2,5,0,0.0,0
0,37,1,2,1096,2,2,5,2,2,5,5,2,5,3,5,5,0,0.0,0
1,57,0,0,934,1,1,3,4,5,4,4,1,4,5,4,5,0,0.0,0
1,28,0,0,1747,4,4,2,4,2,2,1,3,2,2,4,2,0,0.0,0
1,43,1,2,1842,3,5,1,2,2,3,3,3,3,2,3,1,103,93.0,0
1,20,0,0,101,3,3,4,3,4,4,3,5,5,5,5,4,0,0.0,0
1,69,0,0,679,2,2,5,4,5,5,5,2,5,4,5,4,0,0.0,0
1,11,0,0,119,2,2,4,2,4,4,1,3,4,2,1,4,0,0.0,0
1,53,1,0,414,1,4,1,1,1,1,1,1,3,1,4,1,12,2.0,0
1,11,1,0,633,1,4,1,1,4,1,1,4,3,2,3,1,0,10.0,0
1,45,1,2,2129,2,5,4,3,2,2,2,2,2,1,2,1,0,0.0,0
0,24,1,0,448,4,4,5,4,5,5,3,2,3,1,5,5,0,0.0,0
0,24,1,0,1222,4,4,2,4,2,2,3,5,4,1,3,2,5,0.0,0
1,56,0,0,323,2,2,4,2,4,4,3,2,3,2,4,4,40,34.0,0
1,48,0,0,1069,3,3,4,4,4,3,3,3,3,5,3,4,43,24.0,0
1,62,0,0,581,1,2,5,5,5,4,4,2,4,3,4,3,2,15.0,0
1,25,1,2,2297,2,4,2,2,2,2,2,1,3,3,4,2,0,0.0,0
0,37,1,2,247,4,4,2,4,2,2,5,5,5,4,4,2,0,0.0,0
1,21,1,2,3869,3,3,3,3,3,3,4,2,3,3,3,3,27,16.0,0
0,26,1,0,1476,2,2,5,2,5,5,4,2,3,2,3,5,44,62.0,0
0,27,1,2,1389,3,3,4,3,4,4,5,3,5,3,4,4,0,0.0,0
1,34,1,2,1767,4,4,5,3,3,4,4,4,4,4,4,3,1,0.0,0
1,18,0,0,469,1,1,3,1,3,3,5,4,4,5,4,3,0,2.0,0
1,45,0,0,1005,3,3,5,4,4,5,5,3,5,4,5,4,11,0.0,0
1,53,0,0,2172,3,3,3,3,3,3,5,2,5,4,4,3,0,0.0,0
1,33,1,1,793,2,1,2,2,2,2,3,5,3,3,3,2,22,18.0,0
1,59,1,1,119,3,2,2,4,3,2,2,3,2,1,2,1,0,9.0,0
1,31,1,2,369,1,5,1,1,1,1,3,3,3,3,3,1,0,0.0,0
1,47,1,2,317,3,1,4,4,3,3,3,3,3,4,3,4,19,6.0,0
0,39,1,0,137,3,3,1,3,5,1,4,3,2,4,1,1,58,56.0,0
0,27,1,1,376,4,4,2,4,2,2,2,4,4,2,3,2,0,0.0,0
1,24,0,0,997,1,1,2,1,1,2,4,4,4,5,4,2,72,56.0,0
1,57,1,2,2757,3,4,5,3,4,3,3,3,3,4,3,4,5,0.0,0
0,20,1,0,1197,3,3,2,3,2,2,3,4,3,5,3,2,0,0.0,0
0,40,1,0,101,1,0,4,0,4,4,1,1,3,5,5,4,3,1.0,0
1,62,0,0,1747,2,2,4,2,4,4,4,4,4,4,4,4,0,0.0,0
1,51,0,2,196,2,2,2,5,5,3,3,2,3,5,3,4,20,22.0,0
1,47,0,0,937,1,1,5,1,5,5,5,5,5,4,4,5,0,0.0,0
1,36,1,2,162,1,1,1,1,1,3,5,3,4,1,1,1,232,232.0,0
0,30,1,2,773,3,3,3,3,1,3,4,2,4,4,4,3,0,29.0,0
0,52,1,2,690,1,1,4,1,4,4,1,4,3,1,2,4,0,0.0,0
1,61,0,1,546,2,2,3,4,2,2,2,2,2,2,2,5,55,53.0,0
1,34,0,0,606,1,1,5,1,5,5,4,5,5,3,5,5,7,14.0,0
1,31,1,2,2528,2,3,2,2,2,2,1,4,4,4,4,2,0,0.0,0
1,36,0,0,621,3,3,4,3,2,4,4,3,4,4,4,4,0,0.0,0
0,35,1,2,937,3,3,1,3,1,1,5,3,5,3,5,1,1,22.0,0
1,10,0,0,106,2,2,3,2,3,3,3,5,4,4,5,3,0,0.0,0
1,25,1,0,731,1,2,1,1,2,1,2,1,3,1,4,1,12,18.0,0
0,24,1,0,551,4,4,4,4,4,4,1,5,3,2,3,4,0,0.0,0
1,24,0,0,253,4,4,4,4,4,4,4,2,3,2,2,4,59,49.0,0
1,24,0,0,265,1,0,4,0,4,4,4,5,4,2,3,4,6,14.0,0
0,50,1,2,1464,3,3,4,3,4,4,4,3,5,4,5,4,0,0.0,0
1,18,0,1,695,2,2,1,2,1,1,3,5,4,5,4,1,0,0.0,0
1,21,0,2,697,3,4,4,4,2,4,1,2,4,1,3,4,0,0.0,0
1,14,0,0,937,3,3,1,3,1,1,5,1,5,4,5,1,14,0.0,0
0,26,1,2,488,2,2,3,2,3,3,5,3,4,5,5,3,0,0.0,0
1,25,0,2,547,2,2,4,2,4,4,5,5,4,5,4,4,0,0.0,0
1,37,1,0,387,2,1,2,2,2,2,1,4,2,2,3,2,0,0.0,0
0,24,1,0,717,3,3,3,3,2,3,1,2,3,1,2,3,0,0.0,0
1,58,1,2,197,1,2,5,4,4,2,2,2,1,1,2,4,35,25.0,0
1,7,0,0,1047,1,1,1,1,1,1,5,2,5,4,5,1,0,13.0,0
1,54,1,2,834,2,3,2,4,3,2,2,3,2,4,2,2,0,3.0,0
1,64,0,0,1460,2,2,3,2,3,3,4,3,5,5,5,3,0,22.0,0
1,64,0,0,507,3,3,2,5,5,2,2,3,2,5,2,5,65,66.0,0
1,72,1,0,251,1,2,1,1,1,1,4,3,4,1,4,1,2,0.0,0
1,7,0,0,495,3,3,2,3,2,2,4,1,1,3,3,2,0,0.0,0
1,30,0,0,500,1,1,4,1,4,4,1,2,3,4,4,4,15,6.0,0
1,69,0,0,483,2,2,5,2,5,5,4,4,5,4,5,5,0,0.0,0
1,41,0,0,1009,3,3,5,3,5,5,5,5,5,3,4,5,0,3.0,0
1,20,0,2,650,4,4,2,4,2,2,4,1,5,3,4,2,0,7.0,0
1,47,1,1,281,2,3,2,4,4,2,2,2,2,3,2,3,25,36.0,0
1,29,0,2,224,2,2,3,2,3,3,4,4,5,5,4,3,3,0.0,0
1,24,0,0,354,1,1,3,1,3,3,5,2,5,4,5,3,0,0.0,0
1,27,1,0,1504,2,5,2,2,2,2,4,4,4,2,4,2,89,95.0,0
1,40,1,2,1905,1,2,5,2,2,1,1,1,1,4,1,2,10,14.0,0
1,45,1,0,277,1,5,5,4,3,1,1,1,1,1,1,2,0,0.0,0
0,39,1,0,312,1,1,2,1,2,2,3,1,1,1,4,2,0,0.0,0
1,75,1,2,3004,3,4,3,4,3,3,3,3,3,3,3,4,102,96.0,0
0,21,1,0,255,1,1,5,1,5,5,1,3,3,2,3,5,0,0.0,0
1,31,0,0,1208,3,3,5,3,5,5,3,1,3,4,4,5,0,7.0,0
1,49,0,0,591,1,1,4,4,4,4,4,1,4,3,4,5,0,0.0,0
1,25,1,2,784,1,3,1,1,1,1,4,3,3,2,4,1,3,12.0,0
0,20,1,0,1459,2,2,3,2,3,3,2,1,2,2,2,3,0,8.0,0
1,27,1,2,183,4,4,5,4,4,5,4,3,4,3,4,5,0,7.0,0
1,37,0,0,718,3,3,5,3,5,5,1,1,4,2,4,5,0,0.0,0
1,69,0,2,558,3,2,3,1,5,5,5,2,5,2,5,3,0,0.0,0
0,48,1,2,772,2,2,2,2,2,2,3,4,5,4,5,2,0,0.0,0
1,19,0,0,302,2,2,1,2,1,1,5,2,4,4,4,1,0,0.0,0
1,64,0,1,748,2,2,4,2,4,4,4,5,5,3,4,4,0,0.0,0
0,25,1,2,325,2,2,3,2,3,3,3,3,4,4,5,3,0,0.0,0
1,34,1,2,1506,1,4,2,2,1,1,1,1,1,2,1,4,1,0.0,0
1,36,1,0,929,2,5,2,2,2,2,3,2,4,3,3,2,0,0.0,0
0,26,1,2,102,3,3,4,3,3,4,2,4,4,4,4,4,0,0.0,0
1,18,0,2,948,3,3,4,3,4,4,4,3,1,3,2,4,0,11.0,0
1,12,0,0,591,1,1,3,1,3,3,4,4,2,1,3,3,47,39.0,0
1,36,0,0,1080,3,3,2,3,2,2,4,3,4,5,4,2,105,89.0,0
1,31,1,2,386,1,4,1,2,1,1,4,5,1,1,1,1,44,46.0,0
0,36,1,2,280,1,1,3,1,3,3,3,3,3,3,4,3,50,64.0,0
1,31,1,2,1564,2,4,2,2,2,2,2,3,4,4,3,2,14,5.0,0
1,68,0,0,763,2,2,3,2,3,3,3,2,1,5,4,3,13,18.0,0
1,66,0,0,224,3,0,5,1,3,2,2,0,4,1,2,2,1,0.0,0
1,55,0,0,157,2,0,4,5,5,2,2,0,2,5,2,5,0,0.0,0
1,67,0,0,770,2,2,5,3,3,5,5,2,5,1,5,2,8,26.0,0
0,28,1,0,1044,2,2,5,2,4,5,1,5,4,2,4,5,106,85.0,0
1,29,0,0,119,2,2,5,2,2,5,4,5,3,2,3,5,0,0.0,0
1,60,1,1,199,3,2,2,4,3,3,3,3,3,1,3,2,35,16.0,0
1,35,1,1,602,1,2,1,1,1,1,4,5,2,4,2,1,1,0.0,0
1,31,0,0,205,3,3,2,3,2,2,2,3,3,1,4,2,0,7.0,0
0,27,1,2,501,1,2,5,2,5,5,5,3,5,4,5,5,0,0.0,0
1,11,0,0,3784,4,3,3,1,1,5,5,4,4,1,5,1,24,17.0,0
1,56,0,0,349,3,4,5,5,5,4,4,4,3,5,4,3,0,0.0,0
0,30,1,2,647,3,3,3,3,3,3,4,5,5,3,5,3,9,1.0,0
1,57,0,0,1235,1,1,5,2,3,5,5,1,5,1,5,1,0,0.0,0
1,46,1,2,371,1,2,4,2,2,1,1,1,1,1,1,1,0,0.0,0
0,27,1,2,270,2,2,3,2,3,3,1,5,3,4,3,3,41,51.0,0
1,25,0,0,679,4,4,2,4,2,2,5,4,4,3,4,2,0,0.0,0
1,64,0,0,489,4,4,3,4,3,3,2,3,1,2,1,3,0,0.0,0
0,27,1,0,675,3,3,2,3,2,2,2,2,4,2,4,2,2,0.0,0
1,32,0,0,588,4,4,4,4,4,4,3,3,4,5,5,4,44,44.0,0
1,49,1,2,3377,1,5,2,3,3,1,1,1,1,3,1,1,0,0.0,0
1,47,1,2,1182,2,3,2,3,3,2,2,2,2,4,2,2,11,0.0,0
1,17,1,0,957,3,5,3,3,3,3,4,3,4,3,3,3,0,4.0,0
1,40,1,1,931,3,1,3,3,3,3,2,5,3,2,3,3,3,6.0,0
1,65,0,0,507,4,4,1,4,3,4,4,4,4,4,4,4,0,0.0,0
1,36,0,0,337,1,5,3,5,3,3,4,5,3,4,3,3,0,0.0,0
1,45,1,0,1607,3,3,4,4,4,3,3,3,3,1,3,2,0,2.0,0
1,20,0,0,562,2,1,1,4,4,5,2,4,5,4,4,4,175,186.0,0
1,37,0,0,612,1,0,5,0,5,5,4,5,4,4,4,5,0,0.0,0
1,38,0,2,1825,1,1,2,5,5,5,5,1,5,4,5,5,0,0.0,0
1,33,1,2,2688,1,2,1,1,1,1,3,4,3,4,4,1,14,8.0,0
