Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Eccentricity,Convex_Area,Extent
14485,495.4660034,212.0016632,88.23764801,0.909267545,14745,0.64509666
14363,493.2609863,210.5697479,87.41584015,0.909757733,14621,0.577059031
13927,479.355011,202.7936249,88.48321533,0.899790823,14264,0.770852923
15303,505.928009,209.6199188,94.15700531,0.893441439,15746,0.624612272
14060,496.0350037,211.3755188,85.93526459,0.913627386,14448,0.672598541
12682,459.9649963,195.4355011,83.60432434,0.903880656,12892,0.582812488
13059,456.4410095,185.9820099,90.20448303,0.874504566,13339,0.61943841
14557,492.4129944,205.1066437,91.44972992,0.895100594,14961,0.735647857
13582,476.6659851,199.451889,88.40869904,0.896393955,13825,0.568998754
13678,472.1229858,200.25354,88.02668762,0.89820534,13879,0.578840435
11589,449.3609924,196.646698,75.979599,0.922341287,11783,0.562928081
13681,485.4129944,205.0064392,86.4876709,0.906652689,14146,0.559893608
13919,482.348999,204.2942505,87.65405273,0.90327698,14274,0.748977602
13439,477.75,199.3816071,87.62736511,0.898244679,13852,0.75124377
13693,479.4790039,200.3972931,88.17446136,0.897998631,14097,0.695252597
13870,484.1270142,203.4182587,88.50323486,0.900391757,14266,0.756517947
15285,516.46698,216.2804413,91.34656525,0.906431735,15704,0.587884605
16263,546.5620117,230.959549,91.65092468,0.917893529,16796,0.571232855
14295,489.2149963,203.3018951,90.60995483,0.895186543,14660,0.606697202
14720,494.8619995,207.0927124,91.49889374,0.897100866,15071,0.704003036
15189,506.821991,209.1895447,93.61980438,0.894266009,15629,0.674078047
12832,464.526001,196.6111755,83.98688507,0.904170156,13148,0.562905788
14146,481.1860046,202.587204,89.94490051,0.896036148,14495,0.603601277
13006,486.7070007,213.1280518,78.45640564,0.929778814,13399,0.622445583
15196,501.303009,212.3297577,92.00544739,0.901243031,15463,0.768406153
14517,488.3240051,196.1644897,95.582901,0.873257518,14976,0.595129728
13964,480.026001,199.8231354,90.06546783,0.892662406,14298,0.657748461
12414,453.3829956,188.5623016,85.32583618,0.891760647,12721,0.588173985
11530,458.7120056,197.8755035,75.38201904,0.924592853,11918,0.700315833
11809,455.0830078,185.420105,83.6137619,0.892553151,12318,0.648846149
14818,499.3599854,208.8755035,91.91077423,0.897984743,15204,0.575411618
12368,455.0239868,195.9393463,80.80905914,0.910994411,12573,0.796907246
11491,440.4689941,183.9953308,80.8708725,0.89822948,11819,0.664988399
11493,447.1539917,185.5311127,79.75233459,0.902895749,11801,0.570089281
13235,465.8160095,193.5456238,88.63944244,0.888964057,13629,0.56547749
16593,524.8380127,218.1038208,97.8526001,0.893706799,16814,0.593285203
15326,505.3779907,208.0990753,95.35768127,0.888832569,15684,0.586214781
15385,505.5780029,211.7301178,94.12325287,0.895757258,15726,0.587909341
12907,465.3420105,195.6549683,84.88217926,0.900991857,13151,0.573338687
14369,491.0440063,207.9473724,89.12214661,0.903503716,14679,0.603993297
13907,485.7200012,202.5810852,89.2024231,0.897836268,14358,0.555724263
14577,489.9079895,204.8460236,91.23347473,0.895343661,14870,0.781399071
15168,504.980011,212.8260345,91.61981964,0.902594566,15432,0.583653986
15159,515.1309814,216.0619202,91.02570343,0.90692389,15685,0.65071255
16024,527.4210205,226.2627716,91.60111237,0.914385796,16355,0.535686851
13200,472.4649963,203.313736,83.57887268,0.911597788,13467,0.745299518
12396,460.0020142,195.3233032,81.92961121,0.907775462,12676,0.73305738
14843,510.1019897,220.0358582,86.50135803,0.919485509,15155,0.533153713
14331,495.1430054,212.0289612,86.86128998,0.912235081,14723,0.665784001
16606,516.3649902,211.5942078,101.7699051,0.876738489,17032,0.707119763
15953,522.1859741,220.7552338,93.042099,0.906841516,16307,0.789361715
12072,452.2619934,192.7219086,80.28836823,0.90908891,12342,0.694152176
12417,455.0830078,187.2952118,85.6113739,0.889418781,12851,0.65876174
14675,493.2730103,206.7937164,91.58906555,0.896570683,15039,0.566165149
13256,462.723999,194.1487579,87.72887421,0.892086744,13465,0.647423685
13862,482.2139893,199.1796265,89.91951752,0.892296731,14218,0.575903594
15178,514.7420044,219.332962,89.0112381,0.913949907,15638,0.787567437
13964,481.230011,201.5592957,89.30014038,0.896498621,14275,0.58329159
13422,474.9549866,196.4542542,88.85059357,0.891880512,13817,0.559809804
14855,495.8989868,208.5706177,92.42722321,0.896449506,15191,0.590609074
12971,458.0350037,192.3374634,86.7547226,0.892496288,13248,0.777451456
14950,496.8840027,207.8227997,93.10913849,0.894022644,15422,0.579322636
14944,512.1370239,227.4162598,84.24710846,0.928851068,15147,0.812350512
16283,516.7360229,217.7095032,96.08863068,0.897329271,16649,0.780061305
12653,461.6199951,195.8938599,83.4992981,0.904606521,12973,0.576498985
14007,490.6600037,205.3961182,88.06983948,0.903408706,14433,0.768939376
15401,499.2640076,202.6498871,97.76850128,0.875923336,15760,0.617324054
14625,497.2520142,212.7985077,88.36369324,0.909709215,14924,0.548945248
13998,484.8819885,198.7212982,90.92340851,0.889187813,14328,0.599511743
17250,528.098999,220.7989349,101.2491608,0.888664365,17570,0.839661241
14794,501.5690002,213.4909973,89.19424438,0.908543944,15202,0.680621982
13368,487.5509949,202.5396271,86.57293701,0.904045105,13965,0.718246281
12210,453.1239929,189.4207764,83.15539551,0.898487926,12641,0.637331665
14732,497.6940002,207.4682007,91.29447174,0.897977769,15000,0.580365598
13410,477.0849915,195.7989349,88.77674866,0.891303241,13842,0.572343171
13072,484.7879944,206.8869324,81.92671967,0.918251574,13593,0.704158604
16059,522.723999,217.8501434,95.15388489,0.899565458,16675,0.688459218
13002,472.473999,198.0772705,85.79917145,0.901317,13432,0.694736838
12752,462.3599854,190.7341766,86.67176056,0.890792012,13112,0.628425002
13857,498.0289917,220.266571,80.39958191,0.931003451,14053,0.507954538
13929,487.9819946,202.9543915,87.97098541,0.901176631,14266,0.655328155
14560,487.1289978,200.7395172,93.22658539,0.885617316,14867,0.67345053
14566,498.026001,208.2254333,90.5405426,0.900517523,14927,0.560834765
14627,498.072998,205.7875366,92.42831421,0.893459201,15091,0.605522454
16454,518.1090088,217.098526,97.78069305,0.892827988,16893,0.797189951
15458,511.9519958,216.607666,91.79172516,0.905770063,15854,0.584048033
14189,483.9370117,203.377594,90.07769012,0.896566749,14538,0.713122606
15545,516.8690186,217.1186829,92.24694061,0.90525496,16019,0.657488465
16566,527.5859985,217.094574,98.10107422,0.892077863,16987,0.751906335
13970,494.6289978,210.5275574,85.43404388,0.913957775,14308,0.550541878
14488,489.8179932,204.6651917,91.22494507,0.895168602,14826,0.638294101
14483,512.7210083,215.768158,86.2791214,0.916572034,14912,0.532287121
13853,471.6409912,195.2124939,91.29154205,0.883912563,14213,0.653320134
15700,525.809021,224.0388794,90.31891632,0.915138543,16308,0.676170349
13777,480.8359985,197.0058746,90.18474579,0.889067054,14266,0.632639945
15069,505.4549866,211.9064941,91.93553925,0.90098536,15431,0.553518951
15764,513.8439941,212.1650696,95.95990753,0.891871452,16258,0.60470289
18313,538.4979858,222.4642487,106.1847458,0.878734171,18724,0.624420345
13605,466.9370117,191.5222321,91.73204803,0.877835155,13919,0.612010777
13930,484.8619995,205.2724609,87.23548889,0.905205488,14330,0.799426138
15301,515.5269775,220.2921295,89.46644592,0.913816929,15690,0.537669539
14277,492.0310059,213.2996216,85.51837158,0.91610837,14481,0.542521656
13102,479.2730103,202.5076752,83.75623322,0.91046083,13528,0.617989719
15975,522.8040161,218.4176788,94.04412842,0.902557135,16290,0.567636728
15258,505.1629944,214.0193329,91.61249542,0.903751671,15497,0.574127018
14260,501.0409851,208.8331757,88.96315765,0.904722631,14737,0.613175094
14706,503.3070068,212.684021,89.086586,0.90804702,15074,0.595963717
13789,471.303009,198.523468,88.712883,0.89460218,14025,0.631364465
13342,488.269989,208.6655121,83.16635132,0.917140961,13703,0.525938213
13555,477.8699951,202.637085,85.78795624,0.905962646,13851,0.578063011
13501,472.4830017,198.0720367,87.68961334,0.896661997,13787,0.634028375
14287,486.4020081,200.1425781,91.99419403,0.888103604,14654,0.711326838
14633,495.0939941,208.7805328,90.25591278,0.901729643,14978,0.643604875
14682,505.0310059,219.886322,86.04150391,0.920263171,15155,0.552911043
12240,454.3129883,190.9279022,83.64929962,0.898916602,12555,0.757894754
14985,516.9609985,219.5333862,88.00939178,0.91612488,15412,0.622973323
14826,514.5319824,219.3729401,86.88575745,0.918222845,15170,0.543076932
14954,501.8569946,212.0377655,90.7955246,0.903681874,15225,0.81462115
14930,506.7810059,207.5966644,92.55151367,0.8951208,15361,0.612512827
13237,478.0109863,199.6892395,85.27763367,0.904227197,13627,0.558523178
12016,469.4249878,196.9492493,79.83517456,0.91415751,12464,0.562968493
15369,499.2659912,205.8752899,95.93621826,0.88478899,15666,0.616041362
16156,495.7139893,197.2743073,105.5379791,0.84486419,16434,0.709405482
15554,502.0960083,206.2775269,97.22338867,0.881960571,15826,0.827340424
12347,438.8059998,181.8926849,86.87766266,0.878560305,12529,0.806571722
12688,466.8380127,193.7866669,84.3717041,0.900244594,12956,0.601897538
14587,491.8039856,204.8346252,91.91319275,0.893672884,14926,0.609824419
15398,518.7449951,215.329071,93.0628891,0.90178299,15753,0.798154652
15480,494.276001,201.7870026,98.61820221,0.872438312,15760,0.662387669
13952,484.946991,201.3228302,89.51037598,0.895723701,14349,0.656410277
14243,481.322998,198.6628876,92.82254028,0.884132385,14592,0.794499934
15056,499.17099,202.8936005,96.13976288,0.880609214,15517,0.703551412
15072,511.1759949,221.7821045,87.38172913,0.919111252,15392,0.550877213
13560,479.1990051,197.5580292,88.77228546,0.89335686,14033,0.691766143
17192,528.34198,222.9499359,99.09267426,0.895797908,17457,0.628914237
15196,498.144989,212.2437592,91.67678833,0.901901841,15427,0.712757945
16318,537.4470215,232.0368195,90.71050262,0.920419753,16592,0.598167181
15521,506.0480042,209.5179901,95.4624176,0.890169919,15956,0.578451097
12573,471.644989,199.3369904,81.58099365,0.912417054,12979,0.534566343
13607,482.8179932,202.8472443,86.15413666,0.90532279,13901,0.556842387
14528,475.447998,192.1985626,97.41742706,0.862029433,14795,0.629490018
17048,525.5380249,219.4885864,99.73429871,0.890800834,17318,0.692332685
14559,496.5239868,213.3963623,87.13539886,0.912835956,14765,0.710819244
13698,478.598999,199.060257,88.78964996,0.895011008,13932,0.575594604
14005,485.4559937,207.1338501,86.87551117,0.907793581,14212,0.563808382
13853,479.7229919,193.401886,92.85980988,0.877192378,14338,0.586370349
16138,531.059021,224.3472137,92.94733429,0.910139799,16482,0.539660275
13290,469.7120056,197.2692566,86.32833862,0.899161577,13570,0.682693779
13909,474.1119995,197.458374,90.17406464,0.889634192,14227,0.74296242
14730,483.7059937,196.4512634,96.88642883,0.869925559,15006,0.653099239
14523,491.9370117,205.1251221,91.14208221,0.895865977,14849,0.610005021
13983,481.6589966,198.3904572,90.49814606,0.88989687,14306,0.588015139
12549,456.9349976,193.39151,83.70135498,0.901486218,12905,0.797065556
14289,502.8139954,216.6083832,85.56938171,0.918663085,14612,0.541004062
13283,477.2890015,198.2706604,86.35545349,0.900167763,13616,0.611134112
14958,505.2569885,216.376297,88.34890747,0.912842691,15235,0.708607674
14966,490.7430115,207.6394196,92.16422272,0.896092832,15158,0.788846731
13394,480.571991,205.4011688,83.80127716,0.912987173,13699,0.650194168
16678,523.3099976,216.8973694,99.04489899,0.889649451,17089,0.803449273
17253,536.6939697,223.6270599,98.94525146,0.896789968,17678,0.672998905
13822,491.6610107,212.1354065,83.65462494,0.9189623,14073,0.65469873
15274,511.0539856,211.2999268,93.12004852,0.897654057,15669,0.693264365
14471,491.3420105,200.4131622,92.8194046,0.886285007,14736,0.585965335
12988,461.9909973,188.7729034,88.50921631,0.88326925,13259,0.595151901
11638,451.0090027,195.0361328,76.92903137,0.918923914,11843,0.540598273
13321,467.4079895,200.9202881,85.13778687,0.905784309,13543,0.598696649
13385,477.9299927,199.8426819,87.04650879,0.900152385,13656,0.565914094
14784,481.9859924,200.0271606,94.9805603,0.880073071,15005,0.721593142
15140,502.553009,213.8956146,90.89737701,0.905211508,15491,0.758213162
14713,500.1600037,207.1582031,91.46105957,0.897259593,15111,0.571933925
13424,461.4689941,186.5067444,92.67175293,0.867818415,13702,0.675523341
14020,488.5820007,207.2651825,86.79779816,0.90808928,14271,0.553909361
14725,472.9020081,193.1235504,97.71608734,0.862546921,15084,0.634315491
15603,511.743988,211.1042023,95.43998718,0.891967773,16021,0.580511928
15433,519.5219727,218.3880157,91.67455292,0.907626688,15887,0.779444456
15371,497.6650085,212.7489319,92.46556854,0.900612533,15587,0.812077343
14018,480.8680115,203.9783783,88.12711334,0.90185374,14287,0.722428381
12879,476.5769958,203.1659698,81.26083374,0.916527092,13105,0.660393834
14992,502.6170044,213.94133,89.97850037,0.907257497,15162,0.554642975
15275,509.855011,217.5546875,90.183815,0.910033822,15582,0.667613626
13762,481.769989,205.0407867,86.93547058,0.905666351,14101,0.755489707
15762,507.6409912,205.6005554,99.32084656,0.875578046,16261,0.663635194
14143,483.8649902,200.8781281,90.59234619,0.892533243,14427,0.597658873
14226,491.3890076,213.7867126,85.35411835,0.91684258,14483,0.664393783
14654,498.1029968,214.6542969,87.38054657,0.913394451,14907,0.803751647
14928,499.3930054,212.4037933,90.70808411,0.904225707,15269,0.79743588
12158,441.4779968,182.2872925,85.52101135,0.883115768,12359,0.71551317
15783,510.1940002,219.5517731,92.24810791,0.907447457,16024,0.797927201
14236,486.1789856,201.7046814,90.64240265,0.893339813,14545,0.656157792
15373,489.131012,200.1409149,98.96591187,0.869188309,15617,0.776414156
15228,505.2650146,209.6252747,93.5268631,0.894952178,15501,0.739223301
14556,487.4190063,208.7312622,89.19512177,0.904100299,14819,0.776485622
16000,515.3809814,215.714325,94.95480347,0.897905767,16289,0.673655868
14712,503.7109985,217.609726,87.28523254,0.916030288,15109,0.803144455
12975,458.5469971,189.8183441,87.6550293,0.886992514,13254,0.709016383
17338,530.0440063,222.0843658,100.549118,0.89163655,17725,0.792449355
15546,518.9429932,219.226532,91.38640594,0.908971488,15967,0.553514183
15269,519.7659912,222.4195557,88.28182983,0.917855024,15620,0.56574899
15583,510.6910095,217.3515472,92.12089539,0.905740082,15826,0.686959982
14840,512.0079956,220.5143127,86.4150238,0.920016587,15160,0.564172745
14805,484.6319885,202.9802399,93.69647217,0.887086153,15090,0.784204662
12468,461.5499878,196.8182831,81.54729462,0.910127699,12786,0.676505685
13913,493.6069946,212.9854736,83.99134827,0.91895926,14218,0.57212764
12978,465.8500061,199.1293945,83.91191864,0.906877697,13210,0.735130847
13657,469.2369995,193.1074219,90.77803802,0.88261801,13930,0.615346491
14246,488.9159851,210.7537231,86.88517761,0.911066532,14453,0.748057127
13651,502.0799866,222.0735626,79.33726501,0.934006214,14034,0.792648911
13677,485.5289917,207.3946075,85.1431427,0.911843956,13874,0.585663497
15107,488.8659973,205.21521,94.36981964,0.887992561,15322,0.787232935
15448,521.3179932,224.8905334,88.73651123,0.918863118,15847,0.705388129
14898,501.4949951,215.5633392,88.77059937,0.911270857,15156,0.658504248
13683,490.7929993,210.2819672,84.04502106,0.916655719,14187,0.773925364
15500,502.3210144,213.3670044,93.55457306,0.898746848,15724,0.814974487
14747,494.9419861,209.2059021,90.64753723,0.901252925,15124,0.556028962
13970,494.6539917,211.742691,85.07025146,0.915743947,14280,0.696271956
15484,504.8190002,211.2880554,94.47180939,0.894472361,15795,0.679122806
13541,478.4609985,206.6994934,84.09855652,0.913488805,13768,0.813468695
13455,468.8619995,196.684906,87.98445129,0.89436543,13730,0.654935777
13043,471.3569946,199.2896423,84.55069733,0.905540228,13422,0.736434996
13697,482.3840027,206.7344513,85.18093109,0.911170006,13927,0.597079337
14634,493.0270081,208.1361542,90.37943268,0.900800943,14898,0.710250437
13814,481.4159851,203.0623474,87.31848145,0.902824938,14112,0.637471139
16480,525.1539917,220.3081207,96.47743988,0.899013698,16842,0.576264083
13574,481.1570129,206.4676514,84.42449188,0.912579477,13870,0.809614718
14253,485.0230103,202.3299408,90.5991745,0.894144058,14522,0.622619271
14906,497.8250122,211.3419037,90.6529541,0.903333068,15150,0.597482741
15123,518.2579956,226.3814392,85.84078217,0.925320268,15378,0.636918783
12974,460.4169922,191.3257751,87.28570557,0.889869571,13310,0.677210569
13170,472.1019897,200.1954346,84.8755188,0.905679405,13383,0.544935465
15375,494.3160095,204.4707336,96.98160553,0.880360305,15631,0.739182711
15655,513.3010254,216.098999,93.5671463,0.901402175,16085,0.565652549
17404,521.8649902,211.0630188,106.337822,0.863808513,17739,0.684657753
12060,450.1549988,188.9603882,82.32945251,0.900093436,12480,0.622708738
12519,455.4060059,192.002182,83.87214661,0.899544477,12770,0.670684695
14124,486.5910034,202.9608307,89.87580109,0.896608889,14576,0.702721536
16618,513.7529907,213.2171326,99.89234161,0.883463204,16892,0.636412382
15321,513.007019,218.7119598,90.26066589,0.910870671,15646,0.711876214
14479,473.9570007,193.1318207,96.94859314,0.864878416,14812,0.636635423
12685,468.5960083,199.6599884,82.19838715,0.91132313,13042,0.695907414
14339,492.3080139,205.7731628,90.85659027,0.897242725,14818,0.62747246
14115,483.7799988,206.8418732,88.06864929,0.904827833,14312,0.747656107
